OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,PropertyGFATotal - PropertyGFAParking,Densite_etage,Age,Pourc_elec,Pourc_gas,Pourc_steam
21506,2016,NonResidential,Mixed Use Property,Scargo Apartments,2205 1st Ave,Seattle,WA,98121.0,1977200610,7,Downtown,47.61252,-122.34565,1910,1.0,3,29340,0,29340,"Multifamily Housing, Office, Restaurant",Office,12714.0,Multifamily Housing,11592.0,Restaurant,2836.0,,,79.59999847,87.30000305,148.1999969,157.6000061,2160420.0,2370772.25,0.0,246140.7031,839832.0,13205.87988,1320588.0,False,,Compliant,,75.99,2.59,29340,1.5,113,0.38873552364817954,0.6112644763518205,0.0
21508,2016,NonResidential,Other,White and Hitchcock,2234 1st Ave,Seattle,WA,98121.0,1977200625,7,Downtown,47.61341,-122.34597,1930,0.0,2,22710,0,22710,Food Service,Food Service,22710.0,,,,,,,12.69999981,12.69999981,39.79999924,39.79999924,287763.5,287763.5,0.0,84338.60156,287763.0,0.0,0.0,False,,Compliant,,2.01,0.09,22710,2.0,93,0.9999982624620565,0.0,0.0
21515,2016,NonResidential,Small- and Mid-Sized Office,RDM Building,1938 Fairview Ave E,Seattle,WA,98102.0,2025049030,4,Lake union,47.6367,-122.3285,2000,1.0,3,50499,13540,36959,"Office, Parking",Office,36959.0,Parking,13540.0,,,,13.0,86.69999695,86.69999695,272.2000122,272.2000122,3205182.5,3205182.5,0.0,938676.375,3202764.0,24.18000031,2418.0,False,,Compliant,,22.46,0.44,36959,1.5,23,0.9992454407822331,0.0007544032204094463,0.0
21520,2016,NonResidential,Small- and Mid-Sized Office,1910 Fairview - new,1910 Fairview,Seattle,WA,98104.0,2025049040,4,Lake union,47.63616,-122.32718,1964,1.0,5,54465,9605,44860,"Office, Parking",Office,57972.0,Parking,0.0,,,,68.0,62.09999847,63.09999847,182.3999939,183.5,3600571.25,3658985.5,0.0,952872.1875,3251200.0,3493.709961,349371.0,False,,Compliant,,41.22,0.76,44860,2.5,59,0.902967827674567,0.09703210289200637,0.0
21521,2016,NonResidential,K-12 School,ST NICHOLAS SCHOOL,1501 10TH AVE E,Seattle,WA,98102.0,2025049052,3,East,47.63239,-122.32072,1930,1.0,2,45960,0,45960,K-12 School,K-12 School,45960.0,,,,,,56.0,90.69999695,102.5,133.1999969,145.6000061,4167253.75,4711474.0,0.0,244618.4063,834638.0,33326.16016,3332616.0,False,,Compliant,,182.81,3.98,45960,1.0,93,0.20028489985761005,0.7997151601339372,0.0
21530,2016,NonResidential,Small- and Mid-Sized Office,Space Needle Building,203 6th Avenue N,Seattle,WA,98109.0,1991200520,7,Lake union,47.61992,-122.34539,1959,1.0,2,21128,0,21128,Office,Office,21128.0,,,,,,97.0,20.70000076,20.70000076,64.90000153,64.90000153,436604.0938,436604.0938,0.0,127961.2969,436604.0,0.0,0.0,False,,Compliant,,3.04,0.14,21128,1.0,64,0.9999997851600539,0.0,0.0
21533,2016,NonResidential,Mixed Use Property,Hyatt Place,110 6th Ave N,Seattle,WA,98109.0,1991200695,7,Lake union,47.61893,-122.34473,2008,1.0,4,274442,0,274442,"Hotel, Multifamily Housing, Parking, Retail Store",Hotel,108763.0,Parking,105499.0,Multifamily Housing,58152.0,,,54.20000076,56.29999924,128.1999969,132.6000061,9155568.0,9512996.0,0.0,1689621.25,5764988.0,33905.78906,3390579.0,False,,Compliant,,220.26,0.8,274442,2.0,15,0.6296701635551175,0.37032972722172997,0.0
21534,2016,NonResidential,Small- and Mid-Sized Office,Little Wing,120 6th Ave N,Seattle,WA,98109.0,1991200705,7,Lake union,47.61952,-122.34462,2013,1.0,3,51552,0,51552,"Data Center, Office",Office,54150.0,Data Center,650.0,,,,,28.10000038,28.10000038,88.19999695,88.19999695,1539066.375,1539066.375,0.0,451074.5,1539066.0,0.0,0.0,False,,Compliant,,10.73,0.21,51552,1.5,10,0.9999997563457911,0.0,0.0
21535,2016,NonResidential,Hotel,Travelodge - WA - Seattle - 07033,200 6th Ave N,Seattle,WA,98109.0,1991200765,7,Lake union,47.62014,-122.34456,1959,1.0,4,38520,0,38520,Hotel,Hotel,38500.0,,,,,,37.0,72.80000305,74.69999695,163.1999969,168.8999939,2804534.0,2874815.0,0.0,468135.6875,1597279.0,12072.5498,1207255.0,False,,Compliant,,75.25,1.95,38520,2.0,64,0.5695345465592502,0.4304654534407499,0.0
21537,2016,NonResidential,Hotel,Seattle Pacific Hotel,325 Aurora Ave N,Seattle,WA,98109.0,1991200800,7,Lake union,47.62174,-122.34417,1961,1.0,3,29186,4256,24930,Hotel,Hotel,19000.0,,,,,,95.0,45.59999847,45.59999847,85.69999695,85.69999695,867184.375,867184.375,0.0,100596.0,343234.0,5239.509766,523951.0,False,,Compliant,,30.22,1.04,24930,1.5,62,0.3958027956857502,0.6041979250375678,0.0
21546,2016,NonResidential,Worship Facility,Seattle Unity Church,200 8th Avenue N,Seattle,WA,98109.0,1991201375,7,Lake union,47.6201,-122.34071,1960,1.0,1,27338,0,27338,Worship Facility,Worship Facility,27338.0,,,,,,56.0,21.29999924,25.0,66.80000305,78.40000153,581289.0,682542.8125,0.0,170366.0,581289.0,0.0,0.0,False,,Compliant,,4.05,0.15,27338,0.5,63,1.0,0.0,0.0
21795,2016,NonResidential,Other,Ignatius Hall,2400 11th Ave East,Seattle,WA,98102.0,2025049007,3,East,47.64132,-122.31644,1999,1.0,2,85750,65640,20110,"K-12 School, Parking",Parking,65000.0,K-12 School,20000.0,,,,,102.3000031,113.9000015,177.3000031,191.6999969,2045592.0,2278550.5,0.0,196193.7031,669413.0,13761.79004,1376179.0,False,,Compliant,,77.76,0.91,20110,1.0,24,0.32724658680714436,0.6727534131928556,0.0
21549,2016,NonResidential,Laboratory,410 W. Harrison,410 W. Harrison St.,Seattle,WA,98119.0,1992200045,7,Magnolia / queen anne,47.6224,-122.36248,1962,1.0,2,34416,0,34416,"Laboratory, Office, Parking",Laboratory,20649.0,Office,13767.0,Parking,2000.0,,,349.1000061,363.6000061,650.5,657.2000122,12015936.0,12512916.0,0.0,1370281.25,4675400.0,73405.35156,7340535.0,False,,Compliant,,422.45,12.27,34416,1.0,61,0.38909994194376535,0.6108999748334212,0.0
21550,2016,NonResidential,Small- and Mid-Sized Office,Bayview Building,129 1st Avenue West,Seattle,WA,98119.0,1992200400,7,Magnolia / queen anne,47.61954,-122.35847,1930,1.0,3,45864,0,45864,Office,Office,45864.0,,,,,,94.0,56.5,66.19999695,81.19999695,91.40000153,2590622.0,3034554.5,0.0,140782.5,480350.0,21102.7207,2110272.0,False,,Compliant,,115.43,2.52,45864,1.5,93,0.18541879131729755,0.8145812086827025,0.0
21557,2016,NonResidential,K-12 School,Lakeside Middle School,13510 1st Ave NE,Seattle,WA,98125.0,2026049022,5,Northwest,47.72726,-122.32835,1999,1.0,2,49252,0,49252,K-12 School,K-12 School,61099.0,,,,,,23.0,57.09999847,63.40000153,119.4000015,127.1999969,3485865.5,3870672.5,0.0,509598.3125,1738749.0,17471.16016,1747116.0,False,,Compliant,,104.91,2.13,49252,1.0,24,0.49879979591868934,0.5012000606449102,0.0
21580,2016,NonResidential,Small- and Mid-Sized Office,Galer,214 Galer St,Seattle,WA,98102.0,2107700160,4,Lake union,47.63245,-122.32529,1987,1.0,3,33176,0,33176,"Office, Parking",Office,33176.0,Parking,15000.0,,,,89.0,43.0,45.59999847,99.5,102.1999969,1426279.5,1513388.25,0.0,252767.0938,862441.0,5638.379883,563838.0,False,,Compliant,,35.96,1.08,33176,1.5,36,0.6046788164591863,0.3953208329783889,0.0
21582,2016,NonResidential,Retail Store,WSECU - 4,1500 Fairview Ave E,Seattle,WA,98102.0,2107700260,4,Lake union,47.63246,-122.32658,1993,1.0,3,25194,3764,21430,"Medical Office, Office, Retail Store",Retail Store,10751.0,Medical Office,8044.0,Office,2635.0,,,87.69999695,92.40000153,184.6999969,188.0,1878742.875,1980961.25,0.0,278437.5,950029.0,9287.139648,928714.0,False,,Compliant,,55.95,2.22,21430,1.5,30,0.505672709470688,0.49432735706316383,0.0
21611,2016,NonResidential,Worship Facility,Seattle Chinese Baptist Church,5801 Beacon Avenue South,Seattle,WA,98108.0,2124049098,2,Greater duwamish,47.55072,-122.30265,1977,1.0,99,21948,0,21948,Worship Facility,Worship Facility,21948.0,,,,,,80.0,14.89999962,14.89999962,46.59999847,46.59999847,326001.1875,326001.1875,0.0,95545.5,326001.0,0.0,0.0,False,,Compliant,,2.27,0.1,21948,49.5,46,0.9999994248487208,0.0,0.0
21613,2016,NonResidential,Other,Broadmoor Golf Club,2340 Broadmoor Dr. East,Seattle,WA,98112.0,2125049032,3,East,47.64033,-122.29135,1927,1.0,3,31191,0,31191,"Other - Recreation, Self-Storage Facility",Other - Recreation,30095.0,Self-Storage Facility,1096.0,,,,,188.3999939,192.8000031,407.1000061,407.7999878,5876439.0,6014124.0,0.0,915490.5,3123654.0,27527.84961,2752785.0,False,,Compliant,,167.98,5.39,31191,1.5,96,0.5315555900435621,0.4684444099564379,0.0
21617,2016,NonResidential,Other,Bill Pierre Ford Service and Parts,12531 30th Ave NE,Seattle,WA,98125.0,2126049136,5,North,47.72039,-122.29729,1947,1.0,1,37377,0,37377,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc), Retail Store","Repair Services (Vehicle, Shoe, Locksmith, etc)",31303.0,Retail Store,3468.0,Office,840.0,,,85.40000153,98.69999695,153.0,167.0,3040978.0,3515178.25,0.0,316191.3125,1078845.0,19621.33008,1962133.0,False,,Compliant,,111.73,2.99,37377,0.5,76,0.35476909073331014,0.6452309092666899,0.0
21622,2016,NonResidential,Warehouse,1001 S Myrtle St,1001 S Myrtle St,Seattle,WA,98108.0,2136200605,2,Greater duwamish,47.53906,-122.32031,1977,1.0,1,29380,0,29380,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,16768.0,Office,6837.0,Other,5775.0,,33.0,29.10000038,29.89999962,91.5,93.90000153,856088.625,878933.3125,0.0,250905.2031,856089.0,0.0,0.0,False,,Compliant,,5.97,0.2,29380,0.5,46,1.0000004380387604,0.0,0.0
21656,2016,NonResidential,Worship Facility,Japanese Baptist Church,160 Broadway,Seattle,WA,98122.0,2197600015,3,East,47.60321889,-122.3205567,1922,1.0,2,22688,0,22688,Worship Facility,Worship Facility,22688.0,,,,,,87.0,14.60000038,17.29999924,36.40000153,41.5,331675.0,391818.4063,0.0,67007.0,228628.0,1030.469971,103047.0,False,,Compliant,,7.07,0.31,22688,1.0,101,0.6893133338358333,0.31068666616416674,0.0
21687,2016,NonResidential,Other,DES Seattle Alaska St. Building,3411 S Alaska Street,Seattle,WA,98118.0,2224049003,2,Southeast,47.56028,-122.28914,1962,1.0,2,22364,0,22364,"Adult Education, Parking",Adult Education,22364.0,Parking,0.0,,,,,65.59999847,72.69999695,116.4000015,123.9000015,1467029.75,1625774.5,0.0,149141.2031,508870.0,9581.599609,958160.0,False,,Compliant,,54.44,2.43,22364,1.0,61,0.346870947913633,0.6531292224987257,0.0
21689,2016,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services (WSDSHS) - COPY FOR MAKENSAY,3600 S. Graham St.,Seattle,WA,98118.0,2224049035,2,Greater duwamish,47.54693,-122.28718,1982,1.0,2,41262,0,41262,Office,Office,40738.0,,,,,,84.0,46.70000076,49.09999847,146.6999969,154.3000031,1903455.875,2001403.875,0.0,557870.875,1903455.0,0.0,0.0,False,,Compliant,,13.27,0.32,41262,1.0,41,0.9999995403098062,0.0,0.0
21716,2016,NonResidential,Small- and Mid-Sized Office,223 Taylor Avenue North,223 Taylor Avenue North,Seattle,WA,98109.0,1991200270,7,Lake union,47.62038,-122.34668,1953,1.0,2,43183,0,43183,"Data Center, Office",Office,26580.0,Data Center,11497.0,,,,,194.6000061,199.3000031,562.4000244,567.2999878,7408342.0,7588115.5,0.0,1912037.75,6523873.0,8844.679688,884468.0,False,,Compliant,,92.45,2.14,43183,1.0,70,0.8806117482157276,0.11938811680130318,0.0
21723,2016,NonResidential,Worship Facility,FAIRVIEW CHURCH (ID21723),7801 ROOSEVELT WAY NE,Seattle,WA,98115.0,2464400730,4,North,47.68566,-122.31849,1908,1.0,3,45680,0,45680,Worship Facility,Worship Facility,45680.0,,,,,,79.0,45.5,52.40000153,71.0,78.59999847,2077039.375,2394061.75,0.0,149282.4063,509352.0,15676.87891,1567688.0,False,,Compliant,,86.81,1.9,45680,1.5,115,0.24522982382074485,0.7547704770883316,0.0
21741,2016,NonResidential,Senior Care Community,Mirabella Seattle,116 Fairview Ave. N.,Seattle,WA,98109.0,2468400005,7,Lake union,47.61935,-122.33389,2006,1.0,14,724148,0,724148,Senior Care Community,Senior Care Community,726000.0,,,,,,8.0,52.09999847,53.90000153,122.9000015,124.9000015,37797084.0,39120828.0,0.0,6951462.0,23718388.0,140786.9375,14078694.0,False,,Compliant,,913.07,1.26,724148,7.0,17,0.6275189906184298,0.3724809564674354,0.0
21768,2016,NonResidential,Worship Facility,Mars Hill Church West Seattle,7551 35th Ave. SW,Seattle,WA,98106.0,2492200485,1,Southwest,47.53439,-122.37699,1957,1.0,1,23562,0,23562,"Office, Worship Facility",Worship Facility,18278.0,Office,15212.0,,,,96.0,15.89999962,15.89999962,49.90000153,49.90000153,531737.1875,531737.1875,0.0,155843.2031,531737.0,0.0,0.0,False,,Compliant,,3.71,0.16,23562,0.5,66,0.9999996473821948,0.0,0.0
21772,2016,NonResidential,Small- and Mid-Sized Office,Workshops Seattle Ballard LLC,700 NW 42ns St,Seattle,WA,98107.0,2516000050,6,Ballard,47.65804,-122.36537,1999,1.0,4,28844,0,28844,"Office, Other",Office,10292.0,Other,10200.0,,,,,44.40000153,47.5,139.5,149.1000061,910718.6875,973080.1875,0.0,266916.3125,910718.0,0.0,0.0,False,,Compliant,,6.35,0.22,28844,2.0,24,0.9999992451016879,0.0,0.0
21783,2016,NonResidential,Warehouse,(ID21783) 601 SOUTH ALASKA,601 S Alaska St,Seattle,WA,98108.0,2024049004,2,Greater duwamish,47.56067,-122.32646,1989,1.0,1,21101,0,21101,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,18373.0,Office,2728.0,,,,,32.0,38.79999924,50.59999847,57.79999924,675772.875,819493.125,0.0,50327.10156,171716.0,5040.569824,504057.0,False,,Compliant,,27.97,1.33,21101,0.5,34,0.25410312599481,0.7458970589785806,0.0
21784,2016,NonResidential,Refrigerated Warehouse,Sun Food Trading Co,4715 6th Ave S,Seattle,WA,98108.0,2024049006,2,Greater duwamish,47.56067,-122.32705,1914,1.0,2,45594,0,45594,Refrigerated Warehouse,Refrigerated Warehouse,45594.0,,,,,,75.0,29.60000038,29.20000076,93.09999847,91.5,1351267.875,1329148.25,0.0,396033.9063,1351268.0,0.0,0.0,False,,Compliant,,9.42,0.21,45594,1.0,109,1.0000000925057142,0.0,0.0
21785,2016,NonResidential,Other,AM Building,5907 4th Ave So,Seattle,WA,98108.0,2024049009,2,Greater duwamish,47.55013,-122.33044,1950,1.0,1,26660,0,26660,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,26660.0,,,,,,,84.09999847,84.09999847,264.0,264.0,2241280.5,2241280.5,0.0,656881.6875,2241280.0,0.0,0.0,False,,Compliant,,15.62,0.59,26660,0.5,73,0.9999997769132423,0.0,0.0
21786,2016,NonResidential,Warehouse,(ID21786) 615 S ALASKA,615 S ALASKA ST,Seattle,WA,98108.0,2024049035,2,Greater duwamish,47.56056,-122.32593,1975,1.0,1,28126,0,28126,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,21780.0,Office,6346.0,,,,44.0,31.0,34.40000153,77.0,82.30000305,870625.8125,966168.625,0.0,175372.0938,598370.0,2722.560059,272256.0,False,,Compliant,,18.63,0.66,28126,0.5,48,0.6872872265086902,0.3127129888536357,0.0
21787,2016,NonResidential,Warehouse,NWCP-SEA OC Bldg,6020 6th Ave S,Seattle,WA,98108.0,2024049036,2,Greater duwamish,47.54813,-122.32553,1964,1.0,1,35000,0,35000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,35000.0,,,,,,53.0,10.80000019,10.80000019,34.0,34.0,378714.4063,378714.4063,0.0,110994.7969,378714.0,0.0,0.0,False,,Compliant,,2.64,0.08,35000,0.5,59,0.9999989271599041,0.0,0.0
21792,2016,NonResidential,Warehouse,OTM 162,5964 6th Ave. S,Seattle,WA,98108.0,2024049059,2,Greater duwamish,47.54948,-122.32536,1962,1.0,1,26150,0,26150,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,26150.0,,,,,,6.0,46.20000076,50.59999847,113.6999969,117.0999985,1208407.625,1322416.75,0.0,239011.5938,815508.0,3929.0,392900.0,False,,Compliant,,26.55,1.02,26150,0.5,61,0.6748616800560159,0.32513863026973205,0.0
21793,2016,NonResidential,Small- and Mid-Sized Office,5950 6th Avenue S. Building,5950 6th Avenue S.,Seattle,WA,98108.0,2024049068,2,Greater duwamish,47.54974,-122.3261,1967,1.0,2,24000,0,24000,Office,Office,24000.0,,,,,,73.0,45.40000153,47.90000153,142.3999939,150.3000031,1088556.25,1148448.75,0.0,319037.5,1088556.0,0.0,0.0,False,,Compliant,,7.59,0.32,24000,1.0,56,0.999999770338005,0.0,0.0
21794,2016,NonResidential,K-12 School,Peyton,2400 11th Ave East,Seattle,WA,98102.0,2025049007,3,East,47.64132,-122.31644,1968,1.0,5,43594,0,43594,K-12 School,K-12 School,40809.0,,,,,,38.0,60.70000076,66.19999695,128.5,134.1999969,2478045.5,2699616.0,0.0,370671.8125,1264732.0,12133.12988,1213313.0,False,,Compliant,,73.26,1.68,43594,2.5,55,0.5103748095020855,0.4896249887259939,0.0
21822,2016,NonResidential,Distribution Center,Care Medical Equipment,4135 Stone Way North,Seattle,WA,98103.0,2293900185,4,Lake union,47.65791,-122.34274,1912,1.0,1,28080,0,28080,"Distribution Center, Office",Distribution Center,25580.0,Office,2500.0,,,,,28.29999924,31.79999924,67.90000153,73.59999847,794724.625,892651.125,0.0,150355.0938,513012.0,2817.130127,281713.0,False,,Compliant,,18.54,0.66,28080,0.5,111,0.6455217113726657,0.3544787604888926,0.0
21879,2016,NonResidential,Senior Care Community,HEALTH AND REHAB OF NORTH SEATTLE,13333 GREENWOOD AVE N,Seattle,WA,98133.0,2426039037,5,Northwest,47.72618,-122.35642,1954,1.0,2,51298,0,51298,Senior Care Community,Senior Care Community,51298.0,,,,,,85.0,110.1999969,114.0,201.1000061,205.8999939,5655578.0,5847878.5,0.0,613894.125,2094607.0,35609.70703,3560971.0,False,,Compliant,,203.73,3.97,51298,1.0,69,0.3703612610417538,0.6296387389582462,0.0
21883,2016,NonResidential,Worship Facility,Shoreline,102 N 132nd St,Seattle,WA,98133.0,2426039065,5,Northwest,47.72558,-122.3578,1962,1.0,1,22047,0,22047,"Parking, Worship Facility",Worship Facility,22898.0,Parking,0.0,,,,100.0,11.60000038,11.89999962,36.40000153,37.40000153,265774.9063,272664.4063,0.0,77894.20313,265775.0,0.0,0.0,False,,Compliant,,1.85,0.08,22047,0.5,61,1.0000003525539762,0.0,0.0
21893,2016,NonResidential,Warehouse,South Park,9125 10th Ave S,Seattle,WA,98108.0,2433700015,1,Greater duwamish,47.5213,-122.32182,1979,1.0,1,31600,0,31600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31600.0,,,,,,3.0,106.4000015,118.0999985,219.8000031,232.0,3363535.5,3731853.25,0.0,478694.5938,1633306.0,17302.29102,1730229.0,False,,Compliant,,103.28,3.27,31600,0.5,44,0.48559202065802487,0.5144078306888689,0.0
21894,2016,NonResidential,Warehouse,821 WEARHOUSE,821 SO BARTON ST,Seattle,WA,98108.0,2433700068,1,Greater duwamish,47.52024,-122.32137,2007,1.0,1,35289,0,35289,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,35289.0,,,,,,63.0,24.79999924,28.60000038,55.09999847,62.09999847,876425.0,1010737.813,0.0,143852.0,490823.0,3856.019775,385602.0,False,,Compliant,,23.9,0.68,35289,0.5,16,0.5600285249736144,0.4399714750263856,0.0
21896,2016,NonResidential,Warehouse,PNP Properties Building,860 South Cambridge Street,Seattle,WA,98108.0,2433700074,1,Greater duwamish,47.51899,-122.321,1981,1.0,1,28920,0,28920,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,,,,,,50.0,58.29999924,68.5,80.69999695,91.30000305,1750419.0,2053772.75,0.0,81783.10156,279044.0,14713.75098,1471375.0,False,,Compliant,,80.09,2.77,28920,0.5,42,0.15941554564935595,0.840584454350644,0.0
21897,2016,NonResidential,Warehouse,9243 10TH AVE S (ID21897),9243 10TH AVE S,Seattle,WA,98108.0,2433700075,1,Greater duwamish,47.5193,-122.3213,1978,1.0,1,22176,0,22176,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22176.0,,,,,,60.0,33.20000076,33.70000076,47.79999924,49.29999924,736428.625,746905.625,0.0,40290.0,137469.0,5989.59082,598959.0,False,,Compliant,,32.77,1.48,22176,0.5,45,0.18666982153226322,0.8133293297772068,0.0
21904,2016,NonResidential,Small- and Mid-Sized Office,Northgate Exec Center A,115 NE 100th Street,Seattle,WA,98125.0,2434900010,5,North,47.70079,-122.32714,1974,1.0,3,39927,0,39927,"Office, Parking",Office,39541.0,Parking,0.0,,,,38.0,90.19999695,96.90000153,283.3999939,304.2999878,3568419.5,3832168.5,0.0,1045843.813,3568419.0,0.0,0.0,False,,Compliant,,24.88,0.62,39927,1.5,49,0.999999859881945,0.0,0.0
21905,2016,NonResidential,Other,Seattle Athletic Club,333 NE 97th,Seattle,WA,98115.0,2434900060,5,North,47.69883,-122.32479,1979,1.0,1,30610,0,30610,"Office, Other - Recreation",Other - Recreation,23320.0,Office,7290.0,,,,,140.3000031,147.5,283.8999939,291.3999939,4294550.0,4513728.0,0.0,586162.6875,1999987.0,22945.62891,2294563.0,False,,Compliant,,135.81,4.44,30610,0.5,44,0.46570350793447507,0.5342964920655249,0.0
21907,2016,NonResidential,Medical Office,North Seattle Professional Center,9730 3rd Avenue NE,Seattle,WA,98115.0,2434900090,5,North,47.70007,-122.32533,1980,1.0,2,26930,6350,20580,Medical Office,Medical Office,26930.0,,,,,,64.0,37.20000076,37.20000076,116.9000015,116.9000015,1002995.0,1002995.0,0.0,293961.0,1002995.0,0.0,0.0,False,,Compliant,,6.99,0.26,20580,1.0,43,1.0,0.0,0.0
21909,2016,NonResidential,Medical Office,311 NGT Northgate Med,9800 4th Ave NE,Seattle,WA,98115.0,2434900130,5,North,47.70087,-122.32379,1968,1.0,2,38745,0,38745,"Medical Office, Parking",Medical Office,65069.0,Parking,0.0,,,,76.0,44.40000153,47.20000076,119.0,122.9000015,2890379.0,3073612.0,0.0,659899.875,2251578.0,6388.0,638800.0,False,,Compliant,,49.62,1.28,38745,1.0,55,0.7789905752844177,0.2210090787401929,0.0
21913,2016,NonResidential,Self-Storage Facility,CORRY'S DRYCLEANING (ID21913),4640 UNION BAY PL NE,Seattle,WA,98105.0,2436200935,4,Northeast,47.66353,-122.29505,1959,1.0,2,20296,0,20296,Self-Storage Facility,Self-Storage Facility,20296.0,,,,,,,42.20000076,42.20000076,132.3999939,132.3999939,855665.125,855665.125,0.0,250781.0938,855665.0,0.0,0.0,False,,Compliant,,5.97,0.29,20296,1.0,64,0.9999998539148127,0.0,0.0
21916,2016,NonResidential,Mixed Use Property,Union Bay Plaza,4540 Union Bay Plaza NE,Seattle,WA,98105.0,2436201005,4,Northeast,47.66246,-122.29342,1945,1.0,2,22135,0,22135,"Medical Office, Non-Refrigerated Warehouse, Office, Retail Store",Medical Office,10388.0,Office,8116.0,Retail Store,3200.0,,,55.0,59.5,135.8000031,141.1000061,1261634.5,1365716.125,0.0,251494.5,858099.0,4035.350098,403535.0,False,,Compliant,,27.41,1.24,22135,1.0,78,0.6801486484397818,0.3198509552489251,0.0
